epoch,step,train_acc,train_loss,val_acc,val_loss
1,2049,,0.0891398936510086,,
1,2059,,0.0545644573867321,,
1,2069,,0.0573141872882843,,
1,2079,,0.10374680161476135,,
1,2089,,0.16262106597423553,,
1,2099,,0.08811590075492859,,
1,2105,,,0.9243119359016418,0.2141534835100174
1,2105,0.972991406917572,,,
2,2109,,0.022358428686857224,,
2,2119,,0.06816934794187546,,
2,2129,,0.010457383468747139,,
2,2139,,0.009083198383450508,,
2,2149,,0.05920952558517456,,
2,2159,,0.023380907252430916,,
2,2169,,0.005838810931891203,,
2,2179,,0.009162083268165588,,
2,2189,,0.10149990022182465,,
2,2199,,0.020864849910140038,,
2,2209,,0.1338234543800354,,
2,2219,,0.010896250605583191,,
2,2229,,0.023612963035702705,,
2,2239,,0.01994934491813183,,
2,2249,,0.10668450593948364,,
2,2259,,0.09736089408397675,,
2,2269,,0.024817470461130142,,
2,2279,,0.014580873772501945,,
2,2289,,0.012043888680636883,,
2,2299,,0.0291292667388916,,
2,2309,,0.04044397920370102,,
2,2319,,0.04401596635580063,,
2,2329,,0.11932701617479324,,
2,2339,,0.00830951239913702,,
2,2349,,0.01631108671426773,,
2,2359,,0.061371687799692154,,
2,2369,,0.031456321477890015,,
2,2379,,0.0046604350209236145,,
2,2389,,0.10219564288854599,,
2,2399,,0.09766454994678497,,
2,2409,,0.016067082062363625,,
2,2419,,0.019292587414383888,,
2,2429,,0.06147487461566925,,
2,2439,,0.08940213918685913,,
2,2449,,0.17977626621723175,,
2,2459,,0.08491227775812149,,
2,2469,,0.05415286123752594,,
2,2479,,0.04807525873184204,,
2,2489,,0.01978287100791931,,
2,2499,,0.016153236851096153,,
2,2509,,0.016208499670028687,,
2,2519,,0.044538211077451706,,
2,2529,,0.06948142498731613,,
2,2539,,0.01391819678246975,,
2,2549,,0.044987164437770844,,
2,2559,,0.06770603358745575,,
2,2569,,0.020516440272331238,,
2,2579,,0.02460777573287487,,
2,2589,,0.06018492579460144,,
2,2599,,0.07999540865421295,,
2,2609,,0.024891290813684464,,
2,2619,,0.04453888162970543,,
2,2629,,0.07721871882677078,,
2,2639,,0.04151211678981781,,
2,2649,,0.04554175212979317,,
2,2659,,0.010947518050670624,,
2,2669,,0.009342119097709656,,
2,2679,,0.017770634964108467,,
2,2689,,0.004809909500181675,,
2,2699,,0.022092405706644058,,
2,2709,,0.024098003283143044,,
2,2719,,0.0035988441668450832,,
2,2729,,0.0741962417960167,,
2,2739,,0.11092804372310638,,
2,2749,,0.037454038858413696,,
2,2759,,0.03651817888021469,,
2,2769,,0.011756664142012596,,
2,2779,,0.05617086961865425,,
2,2789,,0.009527115151286125,,
2,2799,,0.12025085091590881,,
2,2809,,0.02806176245212555,,
2,2819,,0.015054835006594658,,
2,2829,,0.018584327772259712,,
2,2839,,0.1034521758556366,,
2,2849,,0.21631808578968048,,
2,2859,,0.012424921616911888,,
2,2869,,0.10459265112876892,,
2,2879,,0.11224652826786041,,
2,2889,,0.013471538200974464,,
2,2899,,0.15263846516609192,,
2,2909,,0.022834232077002525,,
2,2919,,0.059012942016124725,,
2,2929,,0.15049943327903748,,
2,2939,,0.0702984482049942,,
2,2949,,0.008772481232881546,,
2,2959,,0.010751694440841675,,
2,2969,,0.0017093673814088106,,
2,2979,,0.022279806435108185,,
2,2989,,0.05340070277452469,,
2,2999,,0.032150790095329285,,
2,3009,,0.012363424524664879,,
2,3019,,0.0061919488944113255,,
2,3029,,0.013292200863361359,,
2,3039,,0.05647382512688637,,
2,3049,,0.07566314935684204,,
2,3059,,0.12178727984428406,,
2,3069,,0.047556158155202866,,
2,3079,,0.10016681998968124,,
2,3089,,0.005466299131512642,,
2,3099,,0.06243903562426567,,
2,3109,,0.03626645728945732,,
2,3119,,0.0651194155216217,,
2,3129,,0.05155818909406662,,
2,3139,,0.026481742039322853,,
2,3149,,0.07169974595308304,,
2,3158,,,0.9266055226325989,0.22115229070186615
2,3158,0.9849886298179626,,,
