epoch,step,train_acc,train_loss,val_acc,val_loss
0,9,,0.6663078665733337,,
0,19,,0.5898880958557129,,
0,29,,0.504012942314148,,
0,39,,0.3383142948150635,,
0,49,,0.3803647458553314,,
0,59,,0.23657864332199097,,
0,69,,0.18943876028060913,,
0,79,,0.2923104763031006,,
0,89,,0.1933337152004242,,
0,99,,0.3187873661518097,,
0,109,,0.22850650548934937,,
0,119,,0.24474331736564636,,
0,129,,0.34291112422943115,,
0,139,,0.34697338938713074,,
0,149,,0.15544791519641876,,
0,159,,0.13598251342773438,,
0,169,,0.1913454681634903,,
0,179,,0.2233852744102478,,
0,189,,0.1611652672290802,,
0,199,,0.21019718050956726,,
0,209,,0.1362343281507492,,
0,219,,0.3352045714855194,,
0,229,,0.24420714378356934,,
0,239,,0.21932899951934814,,
0,249,,0.1460168957710266,,
0,259,,0.1432419717311859,,
0,269,,0.19840708374977112,,
0,279,,0.22150921821594238,,
0,289,,0.27375367283821106,,
0,299,,0.2357107251882553,,
0,309,,0.17764124274253845,,
0,319,,0.14526569843292236,,
0,329,,0.17384427785873413,,
0,339,,0.17956724762916565,,
0,349,,0.16499722003936768,,
0,359,,0.23155468702316284,,
0,369,,0.2807174324989319,,
0,379,,0.2299048751592636,,
0,389,,0.15108542144298553,,
0,399,,0.06584819406270981,,
0,409,,0.1363212764263153,,
0,419,,0.20070859789848328,,
0,429,,0.13848841190338135,,
0,439,,0.17159771919250488,,
0,449,,0.1896611750125885,,
0,459,,0.16365382075309753,,
0,469,,0.14255714416503906,,
0,479,,0.31031185388565063,,
0,489,,0.23881946504116058,,
0,499,,0.17569130659103394,,
0,509,,0.1198749840259552,,
0,519,,0.22282862663269043,,
0,529,,0.2526566982269287,,
0,539,,0.16212113201618195,,
0,549,,0.10854806005954742,,
0,559,,0.09363644570112228,,
0,569,,0.22516649961471558,,
0,579,,0.13682441413402557,,
0,589,,0.18424157798290253,,
0,599,,0.10998686403036118,,
0,609,,0.135303795337677,,
0,619,,0.17848506569862366,,
0,629,,0.21670882403850555,,
0,639,,0.23883476853370667,,
0,649,,0.0832228809595108,,
0,659,,0.25492697954177856,,
0,669,,0.2601206302642822,,
0,679,,0.09996706247329712,,
0,689,,0.07754851132631302,,
0,699,,0.08507639914751053,,
0,709,,0.13312724232673645,,
0,719,,0.06723202764987946,,
0,729,,0.1385393589735031,,
0,739,,0.15314731001853943,,
0,749,,0.16315355896949768,,
0,759,,0.1367727518081665,,
0,769,,0.09221570193767548,,
0,779,,0.07383188605308533,,
0,789,,0.38660526275634766,,
0,799,,0.1381695419549942,,
0,809,,0.14370128512382507,,
0,819,,0.10729648917913437,,
0,829,,0.14053359627723694,,
0,839,,0.21610595285892487,,
0,849,,0.2196933776140213,,
0,859,,0.24191540479660034,,
0,869,,0.0660729855298996,,
0,879,,0.03305095434188843,,
0,889,,0.1563376486301422,,
0,899,,0.17057055234909058,,
0,909,,0.11325230449438095,,
0,919,,0.18461768329143524,,
0,929,,0.30182313919067383,,
0,939,,0.1125837042927742,,
0,949,,0.2478865683078766,,
0,959,,0.16259750723838806,,
0,969,,0.06538192182779312,,
0,979,,0.1595706343650818,,
0,989,,0.021746182814240456,,
0,999,,0.18626639246940613,,
0,1009,,0.1723892092704773,,
0,1019,,0.15066556632518768,,
0,1029,,0.09953507781028748,,
0,1039,,0.09723429381847382,,
0,1049,,0.1466669887304306,,
0,1052,,,0.9231651425361633,0.20870913565158844
0,1052,0.9241710901260376,,,
1,1059,,0.07161912322044373,,
1,1069,,0.09676115959882736,,
1,1079,,0.02115575782954693,,
1,1089,,0.08413325995206833,,
1,1099,,0.05909832566976547,,
1,1109,,0.19288316369056702,,
1,1119,,0.04581032320857048,,
1,1129,,0.17589712142944336,,
1,1139,,0.07285508513450623,,
1,1149,,0.014165669679641724,,
1,1159,,0.15070676803588867,,
1,1169,,0.09529677033424377,,
1,1179,,0.04549282416701317,,
1,1189,,0.04974701255559921,,
1,1199,,0.11875857412815094,,
1,1209,,0.13589389622211456,,
1,1219,,0.11208944022655487,,
1,1229,,0.19493567943572998,,
1,1239,,0.06306464970111847,,
1,1249,,0.07826825231313705,,
1,1259,,0.045955680310726166,,
1,1269,,0.14974868297576904,,
1,1279,,0.03276970237493515,,
1,1289,,0.05507025495171547,,
1,1299,,0.15384292602539062,,
1,1309,,0.1862446665763855,,
1,1319,,0.03511219099164009,,
1,1329,,0.08884236216545105,,
1,1339,,0.05528026446700096,,
1,1349,,0.026351995766162872,,
1,1359,,0.028319891542196274,,
1,1369,,0.15199050307273865,,
1,1379,,0.03949815779924393,,
1,1389,,0.045131612569093704,,
1,1399,,0.1012827455997467,,
1,1409,,0.07663249224424362,,
1,1419,,0.04237896203994751,,
1,1429,,0.06308773159980774,,
1,1439,,0.07480142265558243,,
1,1449,,0.0508640855550766,,
1,1459,,0.06838008761405945,,
1,1469,,0.022094320505857468,,
1,1479,,0.011645001359283924,,
1,1489,,0.07347841560840607,,
1,1499,,0.03105870448052883,,
1,1509,,0.0511007234454155,,
1,1519,,0.12407952547073364,,
1,1529,,0.14226210117340088,,
1,1539,,0.08955419063568115,,
1,1549,,0.13479401171207428,,
1,1559,,0.08104830980300903,,
1,1569,,0.17353633046150208,,
1,1579,,0.18264907598495483,,
1,1589,,0.24035745859146118,,
1,1599,,0.04683854058384895,,
1,1609,,0.0525231659412384,,
1,1619,,0.08516696840524673,,
1,1629,,0.07358840107917786,,
1,1639,,0.14304067194461823,,
1,1649,,0.07077916711568832,,
1,1659,,0.043779030442237854,,
1,1669,,0.0951152890920639,,
1,1679,,0.18669481575489044,,
1,1689,,0.20385533571243286,,
1,1699,,0.08700333535671234,,
1,1709,,0.030581949278712273,,
1,1719,,0.06971433758735657,,
1,1729,,0.15587835013866425,,
1,1739,,0.03504766896367073,,
1,1749,,0.03368450328707695,,
1,1759,,0.02018612250685692,,
1,1769,,0.10675546526908875,,
1,1779,,0.09359785914421082,,
1,1789,,0.21522578597068787,,
1,1799,,0.058890726417303085,,
1,1809,,0.05992340296506882,,
1,1819,,0.06157372146844864,,
1,1829,,0.06050218641757965,,
1,1839,,0.09001606702804565,,
1,1849,,0.07049275934696198,,
1,1859,,0.08587650209665298,,
1,1869,,0.14258065819740295,,
1,1879,,0.06218337267637253,,
1,1889,,0.1636783480644226,,
1,1899,,0.07120317220687866,,
1,1909,,0.06708866357803345,,
1,1919,,0.1452643871307373,,
1,1929,,0.1292782574892044,,
1,1939,,0.13940128684043884,,
1,1949,,0.12864305078983307,,
1,1959,,0.05759593844413757,,
1,1969,,0.04624807462096214,,
1,1979,,0.02218640223145485,,
1,1989,,0.016362633556127548,,
1,1999,,0.08844958245754242,,
1,2009,,0.03981531411409378,,
1,2019,,0.050983890891075134,,
1,2029,,0.16335895657539368,,
1,2039,,0.07883743941783905,,
1,2049,,0.03430904448032379,,
1,2059,,0.060263991355895996,,
1,2069,,0.05327582359313965,,
1,2079,,0.12332509458065033,,
1,2089,,0.25167736411094666,,
1,2099,,0.12057541310787201,,
1,2105,,,0.9266055226325989,0.19651690125465393
1,2105,0.971506655216217,,,
2,2109,,0.0672018975019455,,
2,2119,,0.009857872501015663,,
2,2129,,0.006991459988057613,,
2,2139,,0.03431973606348038,,
2,2149,,0.031730517745018005,,
2,2159,,0.10446055978536606,,
2,2169,,0.07824898511171341,,
2,2179,,0.07986121624708176,,
2,2189,,0.003062775358557701,,
2,2199,,0.18247568607330322,,
